time,type,metadata
,,"trial_id:client100prod_1525443315,
patient_id:client100prod_1525443315_42,
date:2018-05-31,
questionnaire_id:client100prod_1525443315-1526411416794-c045df71-1d1b-4346-a3c5-4d3ff4b356f3,
question_id:38,
video_name:0fc8a631-8682-4794-a5b7-3f9216ff1690.mp4,
"
0,IMA start,
4.026,IMA stop,
8.99,human start,
24.566,human stop,
